,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
57831,451 WEST 36 STREET,2017-04-11,Residential,MANHATTAN,10018,40.755625,-73.997614,Hudson Yards-Chelsea-Flatiron-Union Square
57832,2976 MARION AVENUE,2017-03-07,Residential,BRONX,10458,40.869299,-73.883728,Bedford Park-Fordham North
57833,911 HANCOCK STREET,2017-05-19,Residential,BROOKLYN,11233,40.686093,-73.919139,Stuyvesant Heights
57843,664 EAST 166 STREET,2017-01-19,Residential,BRONX,10456,40.826978,-73.904565,Morrisania-Melrose
57851,162 BEACH 27TH ST,2017-01-25,Residential,QUEENS,11691,40.593984,-73.759939,Far Rockaway-Bayswater
57859,450 CITY ISLAND AVENUE,2017-06-01,Residential,BRONX,10464,40.851018,-73.788355,Pelham Bay-Country Club-City Island
57866,4219 18 AVENUE,2017-06-22,Residential,BROOKLYN,11218,40.631471,-73.975613,Flatbush
57869,35 MCCLELLAN ST,2017-06-23,Residential,BRONX,10452,40.834243,-73.922424,West Concourse
57872,1339 CHISHOLM STREET,2017-06-13,Residential,BRONX,10459,40.831167,-73.895727,Crotona Park East
57875,54B MITCHEL LANE,2017-05-26,Residential,STATEN ISLAND,10302,40.629957,-74.131667,Westerleigh
57885,1249 CLAY AVENUE,2017-01-24,Residential,BRONX,10456,40.833249,-73.910132,East Concourse-Concourse Village
57890,722 EAST 228TH STREET,2017-03-30,Residential,BRONX,10466,40.889636,-73.858419,Williamsbridge-Olinville
57895,141-30 PERSHING CRESCENT,2017-05-15,Residential,QUEENS,11435,40.712047,-73.815998,Briarwood-Jamaica Hills
57899,320 BEACH 89 STREET,2017-06-15,Residential,QUEENS,11693,40.588619,-73.813998,Hammels-Arverne-Edgemere
57930,3530 DEKALB AVENUE,2017-05-24,Residential,BRONX,10467,40.883095,-73.879781,Norwood
57932,40-22 79 STREET,2017-05-10,Residential,QUEENS,11373,40.746838,-73.886634,Elmhurst
57936,66 CONKLIN AVENUE,2017-01-13,Residential,BROOKLYN,11236,40.64207,-73.904811,Canarsie
57937,368 EAST 26TH STREET,2017-02-21,Residential,BROOKLYN,11226,40.641479,-73.952469,Erasmus
57941,1959 MCGRAW AVENUE,2017-01-25,Residential,BRONX,10462,40.834938,-73.858741,Parkchester
57943,1125 SHERIDAN AVE,2017-05-04,Residential,BRONX,10456,40.832157,-73.917888,East Concourse-Concourse Village
57947,2111 SOUTHERN BOULEVARD,2017-04-13,Residential,BRONX,10460,40.846343,-73.884177,East Tremont
57948,104-58 109 STREET,2017-06-19,Residential,QUEENS,11419,40.68367,-73.832784,South Ozone Park
57953,566 DEKALB AVENUE,2017-01-06,Residential,BROOKLYN,11205,40.691072,-73.953909,Bedford
57958,90-13 175TH STREET,2017-05-22,Residential,QUEENS,11432,40.709631,-73.78655,Jamaica
57962,3311 SHORE PARKWAY,2017-02-08,Residential,BROOKLYN,11235,40.585321,-73.953575,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
57982,230 E. 30TH STREET,2017-04-19,Residential,MANHATTAN,10016,40.742753,-73.978889,Murray Hill-Kips Bay
57988,46 FOUNTAIN AVENUE,2017-05-12,Residential,BROOKLYN,11208,40.679119,-73.876323,East New York
57989,815 FAIRMOUNT PLACE,2017-05-30,Residential,BRONX,10460,40.842579,-73.88877,East Tremont
57996,1002 RUTLAND ROAD,2017-03-01,Residential,BROOKLYN,11212,40.662639,-73.926423,Rugby-Remsen Village
58008,320 E. 167 ST.,2017-01-24,Residential,BRONX,10456,40.831143,-73.913148,East Concourse-Concourse Village
58018,3915 CARPENTER AVE,2017-06-30,Residential,BRONX,10466,40.887061,-73.864265,Williamsbridge-Olinville
58021,746 EAST 88TH STREET,2017-01-06,Residential,BROOKLYN,11236,40.640297,-73.908608,Canarsie
58022,800 ST ANNS AVENUE,2017-02-16,Residential,BRONX,10456,40.820818,-73.91004,Melrose South-Mott Haven North
58029,48 WINDHAM LOOP    UNIT 115,2017-02-14,Residential,STATEN ISLAND,10314,40.578337,-74.162344,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
58031,271 WEST 113TH STREET,2017-06-15,Residential,MANHATTAN,10026,40.802128,-73.955908,Central Harlem South
58038,20-22 EAST KINGSBRIDGE ROAD,2017-02-22,Commercial,BRONX,10468,40.867239,-73.896838,Bedford Park-Fordham North
58051,496 EAST 189TH STREET,2017-03-31,Residential,BRONX,10458,40.859059,-73.889234,Belmont
58061,1288 WASHINGTON AVENUE,2017-01-04,Residential,BRONX,10456,40.832776,-73.906056,Claremont-Bathgate
58076,89-01 80TH STREET,2017-06-23,Residential,QUEENS,11421,40.688596,-73.861316,Woodhaven
58080,739 MACDONOUGH STREE T,2017-03-17,Residential,BROOKLYN,11233,40.684146,-73.916509,Ocean Hill
58082,282 11TH AVENUE,2017-04-18,Residential,MANHATTAN,10001,40.752111,-74.004645,Hudson Yards-Chelsea-Flatiron-Union Square
58083,767 FOUNTAIN AVENUE,2017-06-28,Residential,BROOKLYN,11208,40.661442,-73.867929,East New York
58087,550 WEST 45TH STREET,2017-06-13,Residential,MANHATTAN,10036,40.762272,-73.995805,Clinton
58090,269 FOUNTAIN AVENUE,2017-06-06,Residential,BROOKLYN,11208,40.673233,-73.874834,East New York
58096,6364 75TH STREET,2017-03-23,Residential,QUEENS,11379,40.71751,-73.880938,Middle Village
58106,959 ST MARKS AVENUE,2017-05-04,Residential,BROOKLYN,11213,40.674641,-73.939528,Crown Heights North
58107,1240 MORRISON AVENUE,2017-05-03,Commercial,BRONX,10472,40.830664,-73.874874,West Farms-Bronx River
58110,53 WEST 72ND STREET APT. #04F,2017-04-10,Residential,MANHATTAN,10024,40.777108,-73.978051,Lincoln Square
58116,487 CARLTON AVENUE,2017-04-07,Residential,BROOKLYN,11238,40.683044,-73.970828,Fort Greene
58122,3462 FENTON AVENUE,2017-03-28,Residential,BRONX,10469,40.877545,-73.848754,Eastchester-Edenwald-Baychester
58136,105-08 JAMAICA AVE.,2017-03-06,Residential,QUEENS,11418,40.695225,-73.841811,Richmond Hill
58140,37 FEATHERBED LANE,2017-05-08,Residential,BRONX,10452,40.845964,-73.915568,University Heights-Morris Heights
58144,3 SUMPTER STREET,2017-04-10,Residential,BROOKLYN,11233,40.679179,-73.926552,Crown Heights North
58145,54 PATCHEN AVENUE,2017-02-16,Residential,BROOKLYN,11221,40.690606,-73.927603,Stuyvesant Heights
58152,325 EAST 7TH STREET,2017-04-17,Residential,BROOKLYN,11218,40.644115,-73.972834,Kensington-Ocean Parkway
58164,319 BEACH 98TH  STREET,2017-02-28,Residential,QUEENS,11694,40.586193,-73.821068,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
58168,25 EAST 193RD STREET,2017-05-09,Residential,BRONX,10468,40.866452,-73.897349,Bedford Park-Fordham North
58173,957 KELLY STREET,2017-05-11,Residential,BRONX,10459,40.821621,-73.895883,Longwood
58182,1652 UNIVERSITY AVENUE,2017-03-23,Residential,BRONX,10453,40.847981,-73.918877,University Heights-Morris Heights
58184,5122 AVENUE S,2017-06-13,Residential,BROOKLYN,11234,40.61313,-73.924957,Georgetown-Marine Park-Bergen Beach-Mill Basin
58192,219 EAST 196TH STREET,2017-04-04,Residential,BRONX,10458,40.867556,-73.892138,Bedford Park-Fordham North
58206,156-20 RIVERSIDE DR  WEST,2017-01-17,Residential,MANHATTAN,10032,40.835523,-73.948764,Washington Heights South
58212,40-41 81ST STREET,2017-04-26,Commercial,QUEENS,11373,40.746819,-73.884715,Elmhurst
58219,920 TRINITY AVENUE,2017-01-24,Residential,BRONX,10456,40.822437,-73.906125,Morrisania-Melrose
58225,32-47 81 STREET,2017-06-28,Residential,QUEENS,11370,40.756571,-73.886488,Jackson Heights
58229,1695 GRAND CONCOURSE,2017-02-07,Residential,BRONX,10453,40.845403,-73.910777,Mount Hope
58240,3811 SURF AVENUE,2017-01-17,Residential,BROOKLYN,11224,40.574648,-74.005576,Seagate-Coney Island
58252,33 16 82ND STREET,2017-04-26,Residential,QUEENS,11372,40.755082,-73.885292,Jackson Heights
58254,517 WEST 179TH ST,2017-06-01,Residential,MANHATTAN,10033,40.847186,-73.932743,Washington Heights South
58271,2217 STRANG AVENUE,2017-02-15,Residential,BRONX,10466,40.89187,-73.834894,Eastchester-Edenwald-Baychester
58284,435 EAST 12TH STREET,2017-06-16,Residential,MANHATTAN,10009,40.729523,-73.982349,East Village
58287,2406 UNIVERSITY AVENUE,2017-01-18,Residential,BRONX,10468,40.863088,-73.904708,Kingsbridge Heights
58299,333 EAST 92ND STREET,2017-02-08,Residential,BROOKLYN,11212,40.657721,-73.922885,Rugby-Remsen Village
58305,525 WEST 28TH STREET,2017-01-10,Residential,MANHATTAN,10001,40.751351,-74.003097,Hudson Yards-Chelsea-Flatiron-Union Square
58316,54-17 31ST AVENUE,2017-03-08,Residential,QUEENS,11377,40.75702,-73.90713,Woodside
58326,316 EAST 49TH STREET,2017-06-30,Residential,MANHATTAN,10017,40.753976,-73.96836,Turtle Bay-East Midtown
58332,679-81 MAGENTA ST.,2017-02-17,Residential,BRONX,10467,40.875293,-73.867797,Williamsbridge-Olinville
58336,31-64 41ST STREET,2017-03-01,Residential,QUEENS,11103,40.759526,-73.917461,Astoria
58337,93 BAINBRIDGE STREET,2017-02-16,Residential,BROOKLYN,11233,40.680695,-73.933516,Crown Heights North
58349,2232 BRIGHAM STREET,2017-04-18,Residential,BROOKLYN,11229,40.598138,-73.934704,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
58354,89-31 RUTLEDGE AVE.,2017-03-17,Residential,QUEENS,11385,40.710195,-73.861029,Glendale
58356,88-09 26TH AVENUE,2017-03-30,Residential,BROOKLYN,11214,40.59242,-73.989324,Bensonhurst East
58367,22-06 CORNAGA AVENUE,2017-06-14,Residential,QUEENS,11691,40.602185,-73.755614,Far Rockaway-Bayswater
58368,8758 BAY PARKWAY,2017-01-05,Residential,BROOKLYN,11214,40.598953,-73.996936,Bath Beach
58375,731 GERARD AVENUE,2017-02-23,Residential,BRONX,10451,40.824563,-73.926677,West Concourse
58385,314 BEACH 86TH ST.,2017-04-11,Residential,QUEENS,11693,40.589466,-73.811486,Hammels-Arverne-Edgemere
58395,2816 ROEBLING AVENUE,2017-01-23,Residential,BRONX,10461,40.842736,-73.836093,Schuylerville-Throgs Neck-Edgewater Park
58410,2554 BRONXWOOD AVENUE,2017-01-25,Residential,BRONX,10469,40.863942,-73.861605,Bronxdale
58420,2076-2078 CRESTON AV ENUE,2017-02-02,Residential,BRONX,10453,40.853689,-73.903955,Mount Hope
58421,155-165 E MOSHOLU PKWY N.,2017-05-03,Residential,BRONX,10467,40.87606,-73.881482,Norwood
58422,320 LINDEN BLVD,2017-05-02,Residential,BROOKLYN,11226,40.652744,-73.947686,Erasmus
58429,120 BEACH 19TH ST.,2017-02-16,Residential,QUEENS,11691,40.593572,-73.753179,Far Rockaway-Bayswater
58430,60-61 WOODHAVEN BLVD,2017-03-07,Residential,QUEENS,11373,40.730186,-73.871567,Rego Park
58439,334 93RD STREET,2017-06-20,Residential,BROOKLYN,11209,40.618327,-74.031993,Bay Ridge
58442,1466 WATSON AVENUE,2017-06-13,Residential,BRONX,10472,40.82568,-73.881109,Soundview-Bruckner
58449,592 NOSTRAND AVENUE,2017-02-02,Commercial,BROOKLYN,11216,40.678206,-73.949721,Crown Heights North
58451,656 E. 96TH STREET,2017-02-08,Residential,BROOKLYN,11236,40.652877,-73.912324,Rugby-Remsen Village
58456,134 W 20TH STREET,2017-01-24,Residential,MANHATTAN,10011,40.741577,-73.995482,Hudson Yards-Chelsea-Flatiron-Union Square
58463,706 BROOK AVE,2017-02-21,Residential,BRONX,10455,40.819223,-73.912484,Melrose South-Mott Haven North
58464,211 WEST 105TH STREET,2017-01-17,Residential,MANHATTAN,10025,40.79998,-73.966702,Upper West Side
58470,2366 WEBSTER AVENUE,2017-06-15,Residential,BRONX,10458,40.857916,-73.894496,Fordham South
58473,322 WEST 49TH STREET,2017-04-03,Residential,MANHATTAN,10019,40.762129,-73.987694,Clinton
58475,768 EAST 230TH STREE T,2017-05-24,Residential,BRONX,10466,40.890746,-73.856688,Williamsbridge-Olinville
58482,380 LENOX AVENUE,2017-03-22,Residential,MANHATTAN,10027,40.810379,-73.94357,Central Harlem North-Polo Grounds
58484,335 EDGECOMBE AVE,2017-06-15,Residential,MANHATTAN,10031,40.826287,-73.941938,Hamilton Heights
58493,364 EAST 10TH STREET,2017-02-21,Residential,MANHATTAN,10009,40.726419,-73.978854,Lower East Side
58501,845 UNITED NATIONS PLAZA,2017-06-13,Residential,MANHATTAN,10017,40.751983,-73.967538,Turtle Bay-East Midtown
58502,257-29 147TH DR,2017-01-26,Residential,QUEENS,11422,40.65575,-73.731526,Rosedale
58503,591 CHRISTOPHER AVEN UE,2017-03-16,Commercial,BROOKLYN,11212,40.657156,-73.902641,Brownsville
58511,164-20 WILLETS POINT BLVD.,2017-02-08,Residential,QUEENS,11357,40.783492,-73.79871,Ft. Totten-Bay Terrace-Clearview
58517,524 WEST 162ND STREET APT 3C,2017-06-29,Residential,MANHATTAN,10032,40.836411,-73.940773,Washington Heights South
58523,1436 CLAY AVENUE,2017-03-07,Residential,BRONX,10456,40.837713,-73.907484,East Concourse-Concourse Village
58527,171 BEACH 26TH ST,2017-01-04,Residential,QUEENS,11691,40.594155,-73.759165,Far Rockaway-Bayswater
58538,1431 COLLEGE AVENUE,2017-03-01,Residential,BRONX,10456,40.838214,-73.910186,East Concourse-Concourse Village
58539,1356 WALTON AVENUE,2017-05-02,Residential,BRONX,10452,40.838477,-73.916792,West Concourse
58542,5835 MASPETH AVENUE,2017-05-18,Residential,QUEENS,11378,40.723024,-73.910951,Maspeth
58545,161 ELMWOOD AVENUE,2017-03-17,Residential,STATEN ISLAND,10308,40.545245,-74.156982,Great Kills
58555,60 WATER STREET,2017-05-02,Residential,BROOKLYN,11201,40.703271,-73.991665,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
58568,1434 OGDEN AVENUE,2017-01-05,Residential,BRONX,10452,40.84337,-73.923736,Highbridge
58578,39-89 50TH STREET,2017-05-24,Residential,QUEENS,11377,40.746412,-73.914237,Hunters Point-Sunnyside-West Maspeth
58587,1575 PARK PLACE,2017-01-30,Residential,BROOKLYN,11233,40.672052,-73.924877,Crown Heights North
58604,280 WEST 118TH STREE T,2017-01-12,Residential,MANHATTAN,10026,40.805432,-73.953739,Central Harlem South
58605,458 EAST 51 STREET,2017-01-03,Residential,BROOKLYN,11203,40.650624,-73.929261,Rugby-Remsen Village
58611,73 EAST 96TH STREET,2017-03-20,Residential,BROOKLYN,11212,40.664279,-73.925001,Brownsville
58616,16 FLEET WALK,2017-05-19,Residential,BROOKLYN,11201,40.695318,-73.981186,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
58618,778 UNION AVENUE,2017-02-22,Residential,BRONX,10455,40.818323,-73.903515,Melrose South-Mott Haven North
58630,2319 BEDFORD AVENUE,2017-03-16,Residential,BROOKLYN,11226,40.647173,-73.955676,Erasmus
58633,11 WEST 108TH ST,2017-02-21,Residential,MANHATTAN,10025,40.799574,-73.959587,Morningside Heights
58634,10-61 115TH STREET,2017-03-31,Residential,QUEENS,11356,40.78757,-73.852461,College Point
58636,639 4TH AVENUE UNIT 9C,2017-06-14,Residential,BROOKLYN,11232,40.663708,-73.994637,Park Slope-Gowanus
58638,118 MACDOUGAL STREET,2017-01-23,Residential,MANHATTAN,10012,40.729755,-74.000682,West Village
58654,1407 BROADWAY SUITE 448,2017-03-17,Commercial,MANHATTAN,10018,40.753439,-73.987151,Midtown-Midtown South
58665,760 ELDERT LANE,2017-05-12,Residential,BROOKLYN,11208,40.671675,-73.863381,East New York
58666,108-110 WEST 107TH STREET,2017-01-05,Commercial,MANHATTAN,10025,40.800158,-73.962967,Morningside Heights
58684,144-30 35TH AVENUE,2017-04-14,Residential,QUEENS,11354,40.765921,-73.822856,Murray Hill
58687,170 HAWTHORNE STREET,2017-01-23,Residential,BROOKLYN,11225,40.657556,-73.954746,Prospect Lefferts Gardens-Wingate
58688,269 ALBANY AVENUE,2017-03-22,Residential,BROOKLYN,11213,40.671427,-73.939214,Crown Heights North
58692,2274 MORRIS AVENUE,2017-05-02,Residential,BRONX,10453,40.85761,-73.902211,Fordham South
58698,1335 WEST 7TH STREET,2017-01-12,Residential,BROOKLYN,11204,40.612736,-73.981584,Bensonhurst East
58708,96-02 57TH AVENUE,2017-02-14,Residential,QUEENS,11368,40.736848,-73.865062,Corona
58709,139-60 85TH DRIVE,2017-03-10,Residential,QUEENS,11435,40.708914,-73.814744,Briarwood-Jamaica Hills
58716,381 SOUTH 3RD STREET,2017-05-10,Residential,BROOKLYN,11211,40.708765,-73.95223,North Side-South Side
58726,3495 THIRD AVENUE,2017-02-16,Commercial,BRONX,10456,40.8304,-73.906153,Claremont-Bathgate
58729,2775 KINGSBRIDGE TERRACE,2017-01-20,Residential,BRONX,10463,40.872742,-73.903176,Van Cortlandt Village
58731,710 LOGAN STREET,2017-05-15,Residential,BROOKLYN,11208,40.668514,-73.87431,East New York
58747,308 LENOX AVENUE,2017-01-30,Commercial,MANHATTAN,10027,40.808105,-73.94523,Central Harlem South
58751,711C SEAGIRT AVENUE,2017-05-05,Residential,QUEENS,11691,40.595996,-73.742187,Far Rockaway-Bayswater
58755,1435 TAYLOR AVENUE,2017-05-18,Residential,BRONX,10460,40.836138,-73.866151,West Farms-Bronx River
58759,487 HALSEY STREET,2017-06-02,Residential,BROOKLYN,11233,40.683709,-73.933369,Stuyvesant Heights
58761,129-37 154TH STREET,2017-02-14,Residential,QUEENS,11434,40.67342,-73.784438,Springfield Gardens North
58763,2435 PROSPECT AV AKA 2431-2435 PROSPECT AV,2017-06-09,Residential,BRONX,10458,40.854559,-73.882258,Belmont
58769,2554 CRESTON AVENUE,2017-06-29,Residential,BRONX,10468,40.864251,-73.8971,Bedford Park-Fordham North
58776,25-34 43RD STREET,2017-03-29,Residential,QUEENS,11103,40.766434,-73.909622,Astoria
58780,639 BEACH 65TH STREET,2017-04-21,Residential,QUEENS,11692,40.598133,-73.794731,Hammels-Arverne-Edgemere
58782,56 BETTY COURT,2017-01-17,Residential,STATEN ISLAND,10303,40.640168,-74.168969,Mariner's Harbor-Arlington-Port Ivory-Graniteville
58799,3507 LACONIA AVENUE,2017-03-21,Residential,BRONX,10469,40.874493,-73.855389,Williamsbridge-Olinville
58807,920 TRINITY AVENUE,2017-01-24,Residential,BRONX,10456,40.822437,-73.906125,Morrisania-Melrose
58810,178-33 107TH AVENUE,2017-05-22,Residential,QUEENS,11433,40.702068,-73.778878,South Jamaica
58824,2 E 181 ST AKA 2128 JEROME AV,2017-05-24,Residential,BRONX,10453,40.855719,-73.905452,Mount Hope
58842,103 E. 125TH ST A/K/ A 1825 PARK AVENUE,2017-05-11,Commercial,MANHATTAN,10035,40.804885,-73.938612,East Harlem North
58843,2328 ARTHUR AVENUE,2017-03-27,Residential,BRONX,10458,40.853997,-73.888895,Belmont
58852,333 PATCHEN AVENUE,2017-01-19,Residential,BROOKLYN,11233,40.679716,-73.925394,Crown Heights North
58856,495 JEWETT AVE.    STORE A,2017-05-22,Commercial,STATEN ISLAND,10302,40.624827,-74.131808,Westerleigh
58857,1228 NOSTRAND AVENUE,2017-03-24,Residential,BROOKLYN,11225,40.657253,-73.950277,Prospect Lefferts Gardens-Wingate
58865,109-27 156TH STREET,2017-04-14,Residential,QUEENS,11432,40.692301,-73.794762,South Jamaica
58867,332 90TH STREET APT. A1,2017-02-27,Residential,BROOKLYN,11209,40.620597,-74.031155,Bay Ridge
58872,681 ONDERDONK AVENUE,2017-01-06,Residential,QUEENS,11385,40.704019,-73.907258,Ridgewood
58873,8747 BAY PARKWAY,2017-04-27,Residential,BROOKLYN,11214,40.599085,-73.99677,Bensonhurst West
58878,951 HOE AVENUE,2017-05-04,Residential,BRONX,10459,40.822088,-73.89034,Hunts Point
58880,315 EAST 25TH ST.,2017-06-07,Residential,BROOKLYN,11226,40.642374,-73.953485,Erasmus
58882,666 E. 233 ST.,2017-01-18,Residential,BRONX,10466,40.893809,-73.8587,Williamsbridge-Olinville
58887,1439 WOOD RD,2017-01-18,Residential,BRONX,10462,40.836103,-73.862237,Parkchester
58904,2375 SOUTHERN BOULEVARD,2017-05-24,Residential,BRONX,10460,40.852801,-73.881834,Belmont
58922,1020 WALTON AVE,2017-01-20,Residential,BRONX,10452,40.830615,-73.922071,West Concourse
58927,550 WEST 125TH STREET,2017-03-31,Residential,MANHATTAN,10027,40.814362,-73.957147,Morningside Heights
58935,1127 SHERIDAN AVENUE,2017-05-04,Residential,BRONX,10456,40.832201,-73.917862,East Concourse-Concourse Village
58939,2006 ELLIS AVENUE,2017-05-24,Residential,BRONX,10472,40.831829,-73.857205,Westchester-Unionport
58946,594 UNION AVENUE AKA 592 UNION AVENUE,2017-02-14,Residential,BRONX,10455,40.813779,-73.904938,Melrose South-Mott Haven North
58948,2215 NEWKIRK AVENUE,2017-04-19,Residential,BROOKLYN,11226,40.638763,-73.956625,Flatbush
58950,545 WEST 144TH ST,2017-06-29,Residential,MANHATTAN,10031,40.825105,-73.949368,Hamilton Heights
58951,1265-69 OLMSTEAD AVE,2017-01-10,Residential,BRONX,10462,40.833162,-73.854496,Westchester-Unionport
58957,38-24 LITTLE NECK PKWY,2017-06-13,Residential,QUEENS,11363,40.77472,-73.742549,Douglas Manor-Douglaston-Little Neck
58958,230 PARK PLACE,2017-02-23,Residential,BROOKLYN,11238,40.677027,-73.97038,Prospect Heights
58976,245 E.180TH STREET,2017-06-29,Residential,BRONX,10457,40.852954,-73.901155,Mount Hope
58980,409 BEACH 51ST ST,2017-04-19,Residential,QUEENS,11691,40.595872,-73.781908,Hammels-Arverne-Edgemere
58984,1997 DAVIDSON AVENUE,2017-06-16,Residential,BRONX,10453,40.852752,-73.909483,University Heights-Morris Heights
58993,35-35 35TH STREET,2017-01-25,Commercial,QUEENS,11106,40.756018,-73.925785,Astoria
58997,89-06 138TH STREET APT. 6,2017-02-27,Residential,QUEENS,11435,40.701293,-73.81439,Jamaica
58999,2471 FREDERICK DOUGLASS BLVD.,2017-02-23,Residential,MANHATTAN,10027,40.814811,-73.947793,Central Harlem North-Polo Grounds
59012,2911 AVENUE D,2017-06-05,Residential,BROOKLYN,11226,40.640907,-73.949273,Erasmus
59013,444 BEACH 54TH ST,2017-03-06,Residential,QUEENS,11692,40.596569,-73.784679,Hammels-Arverne-Edgemere
59014,320 BEACH 15TH ST.,2017-05-17,Residential,QUEENS,11691,40.598314,-73.749013,Far Rockaway-Bayswater
59019,728 BRISTOL STREET,2017-06-29,Residential,BROOKLYN,11236,40.653025,-73.90841,Brownsville
59029,1113 FTELEY AVENUE,2017-01-23,Residential,BRONX,10472,40.827552,-73.871165,Soundview-Bruckner
59060,2171 CLARENDON ROAD APARTMENT 3,2017-01-13,Residential,BROOKLYN,11226,40.642722,-73.957264,Erasmus
59062,17 SHERLOCK PLACE,2017-05-18,Residential,BROOKLYN,11233,40.676834,-73.907065,Ocean Hill
59067,72 BARUCH DRIVE,2017-02-28,Residential,MANHATTAN,10002,40.716902,-73.978212,Lower East Side
