,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
58460,3225 JOHNSON AVENUE,2018-02-06,Residential,BRONX,10463,40.884292,-73.910424,Spuyten Duyvil-Kingsbridge
58474,341 E 65TH STREET,2018-01-11,Residential,MANHATTAN,10065,40.763937,-73.960573,Lenox Hill-Roosevelt Island
58480,222 BETTS AVENUE,2018-06-27,Residential,BRONX,10473,40.810414,-73.850257,Soundview-Castle Hill-Clason Point-Harding Park
58489,1717 LEXINGTON AVENUE APT. 3,2018-04-16,Residential,MANHATTAN,10029,40.79316,-73.9456,East Harlem South
58494,2816-2818 HEATH AVE,2018-01-25,Residential,BRONX,10463,40.873158,-73.904281,Van Cortlandt Village
58515,2523 AQUEDUCT AVENUE,2018-05-04,Residential,BRONX,10468,40.865443,-73.902102,Kingsbridge Heights
58528,291 LINCOLN AVENUE,2018-02-07,Residential,BROOKLYN,11208,40.683119,-73.869187,Cypress Hills-City Line
58532,1950 ANDREWS AVENUE,2018-05-10,Residential,BRONX,10453,40.855362,-73.912657,University Heights-Morris Heights
58546,4507 GLENDALE COURT,2018-02-05,Residential,BROOKLYN,11234,40.633276,-73.932929,Flatlands
58550,37 WEST 57TH STREET SUITE 701,2018-02-27,Commercial,MANHATTAN,10019,40.763527,-73.975279,Midtown-Midtown South
58569,3004 HEATH AVENUE,2018-05-01,Residential,BRONX,10463,40.876022,-73.903001,Van Cortlandt Village
58570,436 TRAVIS AVENUE,2018-04-18,Residential,STATEN ISLAND,10314,40.58963,-74.156279,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
58571,1062 ROGERS AVENUE,2018-05-15,Residential,BROOKLYN,11226,40.644007,-73.951765,Erasmus
58590,712A GREENE AVENUE,2018-01-31,Residential,BROOKLYN,11221,40.689644,-73.940276,Stuyvesant Heights
58593,30 WEST 141ST STREET,2018-06-29,Residential,MANHATTAN,10037,40.816759,-73.935407,Central Harlem North-Polo Grounds
58599,227 W 77TH STREET,2018-06-18,Residential,MANHATTAN,10024,40.782294,-73.98036,Upper West Side
58603,1061 NOSTRAND AVENUE,2018-06-15,Residential,BROOKLYN,11225,40.662136,-73.950775,Prospect Lefferts Gardens-Wingate
58609,108 KINGSBOROUGH 1ST WALK,2018-02-21,Residential,BROOKLYN,11233,40.676185,-73.927143,Crown Heights North
58613,1489 STERLING PLACE,2018-06-29,Residential,BROOKLYN,11213,40.671405,-73.929445,Crown Heights North
58645,86-72 208TH STREET,2018-03-19,Residential,QUEENS,11427,40.723763,-73.759879,Jamaica Estates-Holliswood
58651,40-54 97TH STREET,2018-01-11,Residential,QUEENS,11368,40.748127,-73.867807,North Corona
58652,199 BAY 17TH STREET,2018-04-11,Residential,BROOKLYN,11214,40.603657,-74.007606,Bath Beach
58658,43-17 48TH STREET,2018-05-08,Residential,QUEENS,11104,40.74427,-73.916567,Hunters Point-Sunnyside-West Maspeth
58659,1710 GATES AVENUE,2018-03-08,Residential,QUEENS,11385,40.702368,-73.90932,Ridgewood
58663,3344 ATLANTIC AVENUE,2018-02-28,Residential,BROOKLYN,11208,40.681314,-73.872829,Cypress Hills-City Line
58672,1668 MONTGOMERY AVENUE,2018-01-11,Residential,BRONX,10453,40.849052,-73.919822,University Heights-Morris Heights
58675,155 EAST 104TH ST,2018-05-01,Residential,MANHATTAN,10029,40.790797,-73.946873,East Harlem South
58677,3506 HULL AVE,2018-04-10,Residential,BRONX,10467,40.8791,-73.873391,Norwood
58681,315 E. 166TH ST.,2018-01-30,Residential,BRONX,10456,40.830054,-73.914187,East Concourse-Concourse Village
58694,150 BEACH 115TH STREET,2018-04-26,Residential,QUEENS,11694,40.579125,-73.835703,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
58704,89-04 34 AVENUE,2018-02-07,Residential,QUEENS,11372,40.754424,-73.87836,Jackson Heights
58710,400 EAST MOSHOLU PARKWAY SOUTH,2018-02-28,Residential,BRONX,10458,40.868902,-73.881571,Bedford Park-Fordham North
58717,566 NOSTRAND AVENUE,2018-01-03,Residential,BROOKLYN,11216,40.67932,-73.949623,Crown Heights North
58718,2078 CROTONA PARKWAY,2018-04-17,Residential,BRONX,10463,40.845221,-73.884613,East Tremont
58730,120 ASCH LOOP,2018-01-23,Residential,BRONX,10475,40.870853,-73.827129,Co-op City
58733,139-09 34TH ROAD,2018-05-02,Residential,QUEENS,11354,40.766383,-73.828797,Flushing
58735,410 CATHEDRAL PARKWAY,2018-01-09,Residential,MANHATTAN,10025,40.802054,-73.961699,Morningside Heights
58738,922 HOE AVENUE,2018-01-23,Residential,BRONX,10459,40.821663,-73.890279,Hunts Point
58741,2088 RYER AVENUE,2018-05-07,Residential,BRONX,10457,40.853179,-73.900768,Mount Hope
58745,344 EAST 209TH ST,2018-03-09,Residential,BRONX,10467,40.876576,-73.873978,Norwood
58748,2316 LORING PLACE,2018-03-23,Residential,BRONX,10468,40.861995,-73.908169,Kingsbridge Heights
58756,961 EAST 173RD ST.,2018-02-14,Residential,BRONX,10460,40.83477,-73.885979,Crotona Park East
58764,753 MILLER AVENUE,2018-01-17,Residential,BROOKLYN,11207,40.662251,-73.887971,East New York (Pennsylvania Ave)
58768,83 EAST 94TH STREET,2018-04-11,Residential,BROOKLYN,11212,40.66319,-73.926523,Rugby-Remsen Village
58778,2756 BRONX PARK EAST,2018-04-13,Residential,BRONX,10467,40.866063,-73.870426,Bronxdale
58779,280-300 EAST 161 ST,2018-01-31,Residential,BRONX,10451,40.825375,-73.917846,East Concourse-Concourse Village
58787,605 WEST 42ND STREET,2018-04-03,Residential,MANHATTAN,10036,40.76096,-73.998617,Clinton
58790,588 AMSTERDAM AVENUE,2018-03-28,Commercial,MANHATTAN,10024,40.789269,-73.973869,Upper West Side
58791,1129 STRATFORD AVE,2018-03-13,Residential,BRONX,10472,40.827598,-73.875136,Soundview-Bruckner
58795,541 WEST 29TH STREET,2018-04-17,Commercial,MANHATTAN,10001,40.752059,-74.002862,Hudson Yards-Chelsea-Flatiron-Union Square
58804,231-35 WEST 230TH ST,2018-01-03,Residential,BRONX,10463,40.877587,-73.907309,Spuyten Duyvil-Kingsbridge
58816,25-81 34TH STREET,2018-02-28,Residential,QUEENS,11103,40.769227,-73.916168,Astoria
58822,220 EDGECOMBE AVENUE,2018-03-21,Residential,MANHATTAN,10030,40.822547,-73.944358,Hamilton Heights
58825,36 VAN SICLEN AVENUE,2018-02-22,Residential,BROOKLYN,11207,40.679374,-73.892031,Cypress Hills-City Line
58839,81-33 LIBERTY AVENUE,2018-05-21,Residential,QUEENS,11417,40.679571,-73.855981,Woodhaven
58871,1083 WALTON AVENUE,2018-02-15,Residential,BRONX,10452,40.832063,-73.921245,West Concourse
58876,1261 CENTRAL AVE,2018-01-11,Residential,QUEENS,11691,40.608142,-73.748353,Far Rockaway-Bayswater
58893,1017 WYCKOFF AVENUE,2018-03-20,Residential,QUEENS,11385,40.695631,-73.904118,Ridgewood
58896,1627 ST. JOHNS PLACE,2018-04-20,Residential,BROOKLYN,11233,40.670182,-73.923462,Crown Heights North
58901,109-21 CENTERVILLE STREET,2018-02-08,Residential,QUEENS,11417,40.678216,-73.834529,South Ozone Park
58921,2337 GRAND CONCOURSE,2018-04-23,Residential,BRONX,10468,40.858406,-73.899386,Fordham South
58924,9802 FARRAGUT ROAD,2018-01-12,Residential,BROOKLYN,11236,40.647275,-73.902969,Canarsie
58928,331 EAST 71ST STREET,2018-02-07,Residential,MANHATTAN,10021,40.767762,-73.957996,Lenox Hill-Roosevelt Island
58943,1593 STERLING PLACE,2018-01-08,Residential,BROOKLYN,11213,40.67121,-73.925923,Crown Heights North
58944,115-70 NEWBURG STREET,2018-02-20,Residential,QUEENS,11412,40.694316,-73.764843,St. Albans
58963,352 BEEKMAN AVENUE,2018-02-27,Residential,BRONX,10454,40.809049,-73.913679,Mott Haven-Port Morris
58964,1415 BRISTOW STREET,2018-05-03,Residential,BRONX,10459,40.833489,-73.895185,Crotona Park East
58975,1619 SCHENECTADY AVE,2018-03-16,Residential,BROOKLYN,11234,40.633078,-73.931308,Flatlands
58987,861 FAIRMOUNT PLACE,2018-05-08,Residential,BRONX,10460,40.84185,-73.887289,East Tremont
58989,13-34 CAFFREY AVE,2018-03-01,Residential,QUEENS,11691,40.600358,-73.748605,Far Rockaway-Bayswater
58991,2305 LINDEN BOULEVARD,2018-04-16,Residential,BROOKLYN,11208,40.66397,-73.878121,East New York
59000,776 CROWN STREET,2018-01-18,Residential,BROOKLYN,11213,40.665255,-73.932036,Crown Heights South
59007,11245 SEAVIEW AVENUE,2018-02-13,Residential,BROOKLYN,11239,40.642709,-73.878444,Starrett City
59008,87-10 219TH STREET,2018-03-08,Residential,QUEENS,11427,40.730052,-73.746099,Queens Village
59025,834 PENFIELD STREET,2018-02-13,Residential,BRONX,10470,40.904212,-73.846504,Woodlawn-Wakefield
59026,887 EAST NEW YORK AV ENUE,2018-06-01,Commercial,BROOKLYN,11203,40.662651,-73.933365,Prospect Lefferts Gardens-Wingate
59027,160-04 111TH AVENUE A/K/A 16004 111TH AVENUE,2018-04-09,Residential,QUEENS,11433,40.691065,-73.789534,South Jamaica
59030,750 GRAND CONCOURSE,2018-04-17,Residential,BRONX,10451,40.822893,-73.924652,East Concourse-Concourse Village
59032,2395 MORRIS AVENUE,2018-01-03,Residential,BRONX,10468,40.860521,-73.900522,Fordham South
59035,608 GEORGIA AVENUE,2018-04-06,Residential,BROOKLYN,11207,40.661723,-73.89526,East New York (Pennsylvania Ave)
59036,119-32 MERRICK BLVD,2018-03-12,Residential,QUEENS,11434,40.685042,-73.772001,St. Albans
59038,706 VERMONT STREET,2018-03-21,Residential,BROOKLYN,11207,40.661911,-73.890974,East New York (Pennsylvania Ave)
59041,800 ST. ANN'S AVENUE,2018-02-13,Residential,BRONX,10456,40.820818,-73.91004,Melrose South-Mott Haven North
59057,2000 DALY AVENUE,2018-03-29,Residential,BRONX,10460,40.842815,-73.883048,East Tremont
59058,146-26 58TH AVENUE,2018-05-04,Residential,QUEENS,11355,40.744395,-73.82152,Queensboro Hill
59073,144 SILVER LAKE RD.,2018-04-24,Residential,STATEN ISLAND,10301,40.632641,-74.095954,New Brighton-Silver Lake
59076,218-81 98TH AVENUE,2018-03-05,Residential,QUEENS,11429,40.71644,-73.734759,Queens Village
59077,18-15 EVERDELL AVENU E,2018-03-09,Residential,QUEENS,11691,40.600854,-73.750829,Far Rockaway-Bayswater
59083,212-29 HILLSIDE AVE,2018-05-22,Residential,QUEENS,11427,40.725215,-73.75325,Queens Village
59089,135 W 238TH STREET,2018-01-23,Residential,BRONX,10463,40.88353,-73.897677,Van Cortlandt Village
59098,413 WESTERVELT AVE.,2018-06-01,Residential,STATEN ISLAND,10301,40.638155,-74.08183,West New Brighton-New Brighton-St. George
59100,222 LENOX ROAD,2018-06-21,Residential,BROOKLYN,11226,40.654023,-73.951909,Prospect Lefferts Gardens-Wingate
59104,1365 ST NICHOLAS AVE,2018-06-19,Residential,MANHATTAN,10033,40.84778,-73.934871,Washington Heights South
59109,169-49 144TH ROAD,2018-02-20,Residential,QUEENS,11434,40.668271,-73.770227,Springfield Gardens North
59113,4206 CARPENTER AVENUE,2018-02-14,Residential,BRONX,10466,40.894604,-73.86009,Williamsbridge-Olinville
59118,2400 WEBB AVENUE,2018-06-07,Residential,BRONX,10468,40.863664,-73.907437,Kingsbridge Heights
59119,18 METROPOLITAN  OVAL,2018-04-18,Residential,BRONX,10462,40.838248,-73.859128,Parkchester
59120,471 SWINTON AVENUE,2018-03-09,Residential,BRONX,10465,40.820563,-73.822407,Schuylerville-Throgs Neck-Edgewater Park
59126,1351 NEW YORK AVENUE,2018-01-08,Residential,BROOKLYN,11210,40.639958,-73.945491,East Flatbush-Farragut
59129,143-05 41ST AVENUE,2018-01-17,Residential,QUEENS,11355,40.760018,-73.823514,Flushing
59140,84-42 102ND AVE,2018-04-16,Residential,QUEENS,11416,40.681002,-73.854712,Woodhaven
59144,90-40 184TH PLACE,2018-02-23,Residential,QUEENS,11423,40.710557,-73.775657,Jamaica
59153,488 EAST 164TH STREE,2018-03-12,Residential,BRONX,10456,40.82572,-73.909531,Morrisania-Melrose
59164,647 RUTLAND ROAD,2018-02-27,Residential,BROOKLYN,11203,40.660124,-73.939026,Prospect Lefferts Gardens-Wingate
59168,3830 BRONX BOULEVARD,2018-01-26,Residential,BRONX,10467,40.88563,-73.866055,Williamsbridge-Olinville
59182,1111 OCEAN AVENUE,2018-03-13,Residential,BROOKLYN,11230,40.634932,-73.958119,Flatbush
59185,1551 UNIONPORT ROAD,2018-05-23,Residential,BRONX,10462,40.836926,-73.857433,Parkchester
59189,32-24 30TH STREET,2018-04-11,Residential,QUEENS,11106,40.761974,-73.926504,Astoria
59190,463 PINE ST - APT 2,2018-06-14,Residential,BROOKLYN,11208,40.674043,-73.870611,East New York
59203,3535 DEKALB AVE,2018-05-04,Residential,BRONX,10467,40.883161,-73.879751,Norwood
59205,1275 LAFAYETTE AVENUE,2018-01-09,Residential,BRONX,10474,40.816641,-73.888365,Hunts Point
59207,2710 VALENTINE AVE,2018-01-31,Residential,BRONX,10458,40.866738,-73.89241,Bedford Park-Fordham North
59208,100 DREISER LOOP,2018-05-15,Commercial,BRONX,10475,40.878155,-73.82813,Co-op City
59222,223 MOTT STREET,2018-06-04,Residential,MANHATTAN,10012,40.7223,-73.995209,SoHo-TriBeCa-Civic Center-Little Italy
59223,1284 ST JOHNS PLACE,2018-04-23,Residential,BROOKLYN,11213,40.670829,-73.93557,Crown Heights North
59224,2012 NOSTRAND AVENUE,2018-02-09,Residential,BROOKLYN,11207,40.636726,-73.948077,Flatbush
59227,916 EAST 224TH STREET,2018-02-20,Residential,BRONX,10467,40.885034,-73.854386,Williamsbridge-Olinville
59231,155 WEST 68TH STREET,2018-03-06,Residential,MANHATTAN,10023,40.775704,-73.982659,Lincoln Square
59233,34-03 21ST STREET,2018-02-22,Residential,QUEENS,11106,40.762723,-73.93407,Astoria
59236,354 EAST 53RD STREET,2018-04-11,Residential,BROOKLYN,11203,40.651196,-73.927405,Rugby-Remsen Village
59238,406 BEACH 43RD ST,2018-03-28,Residential,QUEENS,11691,40.596174,-73.77481,Hammels-Arverne-Edgemere
59241,2334 WASHINGTON AVEN UE,2018-02-05,Residential,BRONX,10458,40.856138,-73.892344,Claremont-Bathgate
59245,408 BRADFORD STREET,2018-03-12,Residential,BROOKLYN,11207,40.669028,-73.891262,East New York (Pennsylvania Ave)
59262,87-43 86TH STREET APT.2ND FLOOR,2018-01-11,Residential,QUEENS,11421,40.691795,-73.857866,Woodhaven
59281,1323 LOUIS NINE BLVD,2018-02-13,Residential,BRONX,10459,40.831282,-73.892258,Crotona Park East
59285,542 EAST 86TH STREET,2018-05-01,Residential,BROOKLYN,11236,40.642678,-73.913718,Canarsie
59287,74 FIFTH AVENUE,2018-04-20,Commercial,MANHATTAN,10011,40.735519,-73.993981,West Village
59290,120-05 JAMAICA AVENUE,2018-06-18,Residential,QUEENS,11418,40.70025,-73.829847,Richmond Hill
59292,128 WEST 128TH ST - APT 3J,2018-04-06,Residential,MANHATTAN,10027,40.810108,-73.945088,Central Harlem North-Polo Grounds
59294,751 DAWSON STREET,2018-02-01,Residential,BRONX,10455,40.81736,-73.900117,Longwood
59307,2040 BRUCKNER BOULEV ARD,2018-01-31,Residential,BRONX,10473,40.826199,-73.854937,Westchester-Unionport
59315,30 CHARLTON STREET,2018-03-15,Residential,MANHATTAN,10014,40.727052,-74.004524,SoHo-TriBeCa-Civic Center-Little Italy
59318,1160 HOE AVENUE,2018-03-07,Residential,BRONX,10459,40.827633,-73.890883,Morrisania-Melrose
59333,73-11 153 STREET,2018-04-19,Residential,QUEENS,11367,40.726504,-73.814176,Kew Gardens Hills
59334,132 ELM STREET,2018-02-01,Residential,STATEN ISLAND,10310,40.638748,-74.114083,West New Brighton-New Brighton-St. George
59338,"701-703 W. 184TH ST, A/K/A 4321 BROADWAY",2018-04-26,Residential,MANHATTAN,10033,40.852108,-73.934914,Washington Heights North
59346,287 WEST 150 STREET,2018-06-13,Residential,MANHATTAN,10039,40.825657,-73.938755,Central Harlem North-Polo Grounds
59356,5438 ARNOLD AVENUE,2018-03-20,Residential,QUEENS,11378,40.713963,-73.910004,Ridgewood
59364,2292 BATHGATE AVE A/ K/A 537 E 183RD ST,2018-03-23,Commercial,BRONX,10458,40.854716,-73.891692,Claremont-Bathgate
59370,1775 EASTERN PKWY    FLOOR-1,2018-01-03,Residential,BROOKLYN,11233,40.674037,-73.909975,Ocean Hill
59378,330 EAST 46TH STREET,2018-04-26,Residential,MANHATTAN,10017,40.752011,-73.969505,Turtle Bay-East Midtown
59383,317 EAST 150TH ST,2018-06-07,Residential,BRONX,10451,40.817573,-73.920576,Melrose South-Mott Haven North
59388,143-11 25TH AVENUE,2018-03-16,Residential,QUEENS,11357,40.776696,-73.825618,Flushing
59389,975 SHERMAN AVENUE,2018-03-28,Residential,BRONX,10456,40.828727,-73.91885,East Concourse-Concourse Village
59392,9 WEST 31ST STREET,2018-06-19,Residential,MANHATTAN,10001,40.74681,-73.986575,Midtown-Midtown South
59395,520 EAST 79TH STREET,2018-01-10,Residential,MANHATTAN,10075,40.770866,-73.949214,Lenox Hill-Roosevelt Island
59402,73-12 35TH AVE,2018-04-25,Residential,QUEENS,11372,40.750922,-73.892828,Jackson Heights
59406,625 WEST 135TH ST,2018-05-18,Residential,MANHATTAN,10031,40.820474,-73.955936,Manhattanville
59415,4360 FURMAN AVENUE,2018-04-06,Residential,BRONX,10466,40.897242,-73.854117,Woodlawn-Wakefield
59428,1933 EAST 15TH ST,2018-06-18,Residential,BROOKLYN,11229,40.602571,-73.957099,Madison
59447,232 EAST 165TH  STREET,2018-02-27,Residential,BRONX,10456,40.829848,-73.917761,East Concourse-Concourse Village
59451,75-25 210TH STREET,2018-03-30,Residential,QUEENS,11364,40.736866,-73.76251,Oakland Gardens
59458,2815 COYLE STREET,2018-06-01,Residential,BROOKLYN,11235,40.585122,-73.934148,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
59461,360 EAST 31ST STREET,2018-02-02,Residential,BROOKLYN,11226,40.641974,-73.947658,Erasmus
59468,625 WESTMINSTER ROAD,2018-06-26,Residential,BROOKLYN,11230,40.633513,-73.965798,Flatbush
59473,340 E. 92ND STREET,2018-06-13,Residential,BROOKLYN,11212,40.657605,-73.922784,Rugby-Remsen Village
59474,97-39 85TH STREET,2018-02-26,Residential,QUEENS,11416,40.682561,-73.854799,Woodhaven
59480,419 101ST STREET,2018-04-05,Residential,BROOKLYN,11209,40.611788,-74.033802,Bay Ridge
59483,2265 FIFTH AVENUE,2018-06-08,Residential,MANHATTAN,10037,40.814336,-73.936454,East Harlem North
59489,2999 WEBSTER AVENUE,2018-06-25,Residential,BRONX,10458,40.868175,-73.88214,Bedford Park-Fordham North
59493,507 EAST 161 ST,2018-02-23,Residential,BRONX,10451,40.823066,-73.910004,Morrisania-Melrose
59506,4331 CARPENTER AVENU E,2018-01-11,Residential,BRONX,10466,40.897335,-73.858486,Woodlawn-Wakefield
59511,2648 HARWAY AVENUE,2018-06-13,Residential,BROOKLYN,11214,40.590608,-73.989018,Gravesend
59517,1200 UNION AVENUE,2018-06-15,Residential,BRONX,10459,40.828969,-73.899257,Morrisania-Melrose
59518,1635 UNION STREET,2018-04-30,Residential,BROOKLYN,11213,40.668096,-73.935991,Crown Heights North
59525,24-16 40TH AVE,2018-04-06,Residential,QUEENS,11101,40.753783,-73.938511,Queensbridge-Ravenswood-Long Island City
59551,2725 BARKER AVENUE,2018-04-20,Residential,BRONX,10467,40.865784,-73.869146,Bronxdale
59553,675 EAST 234TH ST,2018-02-08,Residential,BRONX,10466,40.89451,-73.858004,Woodlawn-Wakefield
59558,783 GROTE STREET,2018-06-20,Residential,BRONX,10460,40.850269,-73.882685,Belmont
59562,1815 MADISON STREET,2018-01-18,Residential,QUEENS,11385,40.702258,-73.90589,Ridgewood
59564,1461 SHORE PARKWAY,2018-06-21,Residential,BROOKLYN,11214,40.598335,-74.005315,Bath Beach
59569,104-43 165TH STREET,2018-02-05,Residential,QUEENS,11433,40.700923,-73.791677,South Jamaica
59573,190 STUYVESANT AVENU,2018-06-18,Residential,BROOKLYN,11221,40.688702,-73.933205,Stuyvesant Heights
59586,635 MORRIS AVE,2018-03-19,Residential,BRONX,10451,40.819177,-73.921958,Melrose South-Mott Haven North
59593,1875 ARCHER STREET,2018-01-12,Residential,BRONX,10460,40.837845,-73.863853,West Farms-Bronx River
59594,931 FOX STREET,2018-01-23,Residential,BRONX,10459,40.820637,-73.893894,Longwood
59598,430 W 24TH STREET,2018-06-13,Residential,MANHATTAN,10011,40.74758,-74.001888,Hudson Yards-Chelsea-Flatiron-Union Square
59614,951 PROSPECT PLACE,2018-02-02,Residential,BROOKLYN,11213,40.674051,-73.9452,Crown Heights North
59615,2023 CHATTERTON AVEN UE,2018-05-07,Residential,BRONX,10472,40.827649,-73.855339,Westchester-Unionport
59620,640 BEACH 22 STREET,2018-04-26,Residential,QUEENS,11691,40.602011,-73.755261,Far Rockaway-Bayswater
59622,118 MCKINLEY AVENUE,2018-03-28,Residential,BROOKLYN,11208,40.679465,-73.871538,Cypress Hills-City Line
59635,102-02 QUEENS BLVD.,2018-03-14,Residential,QUEENS,11375,40.725979,-73.851547,Forest Hills
59640,372 KOSCIUSZKO STREE T,2018-03-16,Residential,BROOKLYN,11221,40.692018,-73.939159,Stuyvesant Heights
59643,541 COMMONWEALTH  AVENUE,2018-03-09,Residential,BRONX,10473,40.815575,-73.86448,Soundview-Castle Hill-Clason Point-Harding Park
59670,224 HIGHLAND BLVD,2018-02-02,Residential,BROOKLYN,11207,40.682153,-73.893072,Cypress Hills-City Line
59674,601 WEST 175TH STREE T,2018-04-09,Residential,MANHATTAN,10033,40.845519,-73.936753,Washington Heights South
59675,241 W. 36TH ST.,2018-01-10,Residential,MANHATTAN,10018,40.752808,-73.990923,Midtown-Midtown South
59689,18-30 121 STREET  1ST FLOOR,2018-04-05,Residential,QUEENS,11356,40.782959,-73.846802,College Point
59691,180 BEACH 117TH ST,2018-05-30,Residential,QUEENS,11694,40.578958,-73.837773,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
59694,1705 EAST 174TH STREET,2018-01-09,Residential,BRONX,10472,40.834568,-73.871542,West Farms-Bronx River
59695,1339 PROSPECT AVENUE,2018-02-07,Residential,BRONX,10459,40.829569,-73.897522,Morrisania-Melrose
59700,3410 KINGSBRIDGE AVE,2018-01-17,Residential,BRONX,10463,40.882648,-73.903787,Spuyten Duyvil-Kingsbridge
59710,318 HART STREET,2018-04-26,Residential,BROOKLYN,11206,40.694312,-73.938768,Stuyvesant Heights
59713,2537 DECATUR AVENUE,2018-02-01,Residential,BRONX,10458,40.862072,-73.891579,Bedford Park-Fordham North
59716,110 EAST 177TH STREET,2018-05-16,Residential,BRONX,10453,40.849589,-73.907648,Mount Hope
59717,2712 DECATUR AVENUE,2018-05-25,Residential,BRONX,10458,40.865159,-73.888436,Bedford Park-Fordham North
59719,4305 FURMAN AVENUE,2018-05-17,Residential,BRONX,10466,40.895671,-73.855093,Woodlawn-Wakefield
